gene,mean_expression,n_reference_samples
ANO1,0.004915181030902168,5
ANO10,0.004213357461363735,5
ANO2,0.000864159782109002,5
ANO3,0.00391483120263506,5
ANO4,0.0004874903204919732,5
ANO5,0.001751954307588338,5
ANO6,0.010852887422529081,5
ANO8,0.003635113414087035,5
ANO9,0.007694574307572889,5
ANOS1,0.009964410363092834,5
ANP32A,0.0035950828303313045,5
ANP32B,0.005470001495009382,5
ANP32D,8.78161315437445e-05,5
ANP32E,0.01436005800809086,5
ANPEP,0.003496287860303851,5
ANTKMT,0.00569295115278735,5
ANTXR1,0.017197108086817892,5
ANTXR2,0.011397179153581545,5
ANTXRL,6.5097137666404e-05,5
ANXA1,0.03868725507997535,5
ANXA10,0.001621925407773958,5
ANXA11,0.05323148888825201,5
ANXA13,0.025451319610899036,5
ANXA2,0.13476385559825324,5
ANXA2R,0.0015222044578898724,5
ANXA3,0.027720633063667503,5
ANXA4,0.08141233337824319,5
ANXA5,0.040706806376408056,5
ANXA6,0.016726978797584863,5
ANXA7,0.014552281829773328,5
ANXA8,0.00024184975924348672,5
ANXA9,0.0006939207916087018,5
AOAH,0.0039036692319220066,5
AOC1,0.0037611768893732337,5
AOC2,0.0005967069885870345,5
AOC3,0.005103655409722634,5
AOX1,0.0013888219507443241,5
AP000552.4,8.797270038574513e-05,5
AP002495.1,0.002179068708559366,5
AP1AR,0.008413219078630813,5
AP1B1,0.012517723593897075,5
AP1G1,0.009658094930329262,5
AP1G2,0.007951056059774697,5
AP1M1,0.008802443454819087,5
AP1M2,0.001154039446860769,5
AP1S1,0.006281434282661783,5
AP1S2,0.004949146582718893,5
AP1S3,0.01126067140566216,5
AP2A1,0.013184986077866754,5
AP2A2,0.010294510549942671,5
AP2B1,0.004835187976829164,5
AP2M1,0.008375011325666305,5
AP2S1,0.004943838834799237,5
AP3B1,0.012828649773025771,5
AP3B2,0.00045659781680557776,5
AP3D1,0.015106189434781902,5
AP3M1,0.005340665189533333,5
AP3M2,0.0018516874994576888,5
AP3S2,0.0072201579858695185,5
AP4B1,0.007931964891446954,5
AP4E1,0.004067107058074329,5
AP4M1,0.00498420558766489,5
AP4S1,0.002245424565195702,5
AP5M1,0.00935064472999015,5
AP5S1,0.0034733014813829463,5
AP5Z1,0.00567042986615079,5
APAF1,0.005666669490478488,5
APBA1,0.0002951903111409299,5
APBA2,0.000995930814737699,5
APBB1,0.003653261848493477,5
APBB1IP,0.007978602886369802,5
APBB2,0.007818545353984654,5
APBB3,0.004615403443474234,5
APC,0.006428645215700722,5
APC2,0.00020954771960885322,5
APCDD1,0.003258211189737914,5
APCDD1L,0.00024817212132422406,5
APCS,0.00020094597867026197,5
APEH,0.009587443647635108,5
APELA,0.0001576482337083737,5
APEX1,0.01230551723552741,5
APEX2,0.003673401574777937,5
APH1A,0.015355517424970868,5
APH1B,0.0023323086350573166,5
API5,0.021373217778400493,5
APIP,0.006240660473918623,5
APLN,0.0012923506363475494,5
APLNR,0.0018610846512319573,5
APLP1,0.00028579882885644765,5
APLP2,0.09808706739263151,5
APMAP,0.007979136616802131,5
APOA1,0.0008437842100791745,5
APOA2,0.00018561472431306074,5
APOA4,0.00010084817646556665,5
APOA5,0.00016134904200428086,5
APOB,0.000443970481847777,5
APOBEC1,0.022740468292226874,5
APOBEC2,0.00014284511964491204,5
APOBEC3A,0.0009931505948935376,5
APOBEC3B,0.00022391870332845925,5
APOBEC3C,0.013764145848847076,5
APOBEC3D,0.002381469453852063,5
APOBEC3F,0.0027416620811781508,5
APOBEC3G,0.007320968803052601,5
APOBEC3H,0.0010287643170098465,5
APOBEC4,0.0007004005491826297,5
APOBR,0.006053148851353597,5
APOC1,0.020522184665636024,5
APOC2,0.002514927248056543,5
APOC3,0.000262628346247332,5
APOC4,0.00023014795420286927,5
APOD,0.003466419917934714,5
APOE,0.09870302722126442,5
APOF,0.00023217498903549982,5
APOH,0.000348965822751297,5
APOL1,0.02414555020380136,5
APOL2,0.023765017371566607,5
APOL3,0.008206997990704658,5
APOL4,0.0022720628954981674,5
APOL5,9.162208057322005e-05,5
APOL6,0.026333531156729283,5
APOLD1,0.000961463617479591,5
APOM,0.00041847657952334076,5
APOO,0.0014605891632032241,5
APOOL,0.00336755218119448,5
APP,0.0592875702933983,5
APPBP2,0.011497539470581885,5
APPL1,0.013052347534976657,5
APPL2,0.02271114337155815,5
APRT,0.01891472394808516,5
APTX,0.00577841317214968,5
AQP1,0.07905496866281045,5
AQP10,0.00028165853970862876,5
AQP11,0.0007114652796947079,5
AQP12A,0.00011404770529756937,5
AQP2,0.00021035711350322583,5
AQP3,0.0163356262866193,5
AQP4,0.03787680046885551,5
AQP5,0.004700728659764589,5
AQP6,0.0004874388174261674,5
AQP7,0.0007766851389237764,5
AQP8,0.0001918254692498688,5
AQP9,0.0014163714982354657,5
AQR,0.00873461876204433,5
AR,0.000941751865787152,5
ARAF,0.014403433710459754,5
ARAP1,0.030863493420297566,5
ARAP2,0.0075079712442939735,5
ARAP3,0.00345105795539057,5
ARC,0.0006428816065767869,5
ARCN1,0.025949027237944216,5
AREG,0.004481485243119801,5
AREL1,0.005578682991111252,5
ARF1,0.013999399068723491,5
ARF3,0.007073497282286542,5
ARF4,0.0066403916110714615,5
ARF5,0.015234767506719172,5
ARF6,0.019486901595920876,5
ARFGAP1,0.005493975445468315,5
ARFGAP2,0.007894024776449505,5
ARFGAP3,0.016280183318211093,5
ARFGEF1,0.013692383538582053,5
ARFGEF2,0.011557611050062224,5
ARFGEF3,0.0043794902605504,5
ARFIP1,0.013528679106547781,5
ARFIP2,0.01171021019679586,5
ARFRP1,0.0112159517601934,5
ARG1,0.00015764179687204944,5
ARG2,0.0010035142180882732,5
ARGFX,0.00013381825294227944,5
ARGLU1,0.04500699078857945,5
ARHGAP1,0.009525374489053624,5
ARHGAP10,0.006254312609628265,5
ARHGAP11A,0.0019070890969644274,5
ARHGAP11B,0.0003831160404454459,5
ARHGAP12,0.018508163702675298,5
ARHGAP15,0.009582197927053473,5
ARHGAP17,0.009553494843307333,5
ARHGAP18,0.02760518299005265,5
ARHGAP19,0.0026109261007528574,5
ARHGAP20,0.00167481221157858,5
ARHGAP21,0.007317647706463526,5
ARHGAP22,0.0013841111254764983,5
ARHGAP23,0.007914544482393048,5
ARHGAP24,0.0054268038208432805,5
ARHGAP25,0.006440976775819044,5
ARHGAP26,0.022774768792231878,5
ARHGAP27,0.010604685811383269,5
ARHGAP28,0.001593642566851418,5
ARHGAP29,0.02160772409343699,5
ARHGAP30,0.004946989469322343,5
ARHGAP31,0.008276924929520438,5
ARHGAP32,0.0055630362822217064,5
ARHGAP33,0.0018087992489215267,5
ARHGAP35,0.018826657895241773,5
ARHGAP36,0.00013826662718495087,5
ARHGAP39,0.0024567200104877135,5
ARHGAP4,0.013934813704239468,5
ARHGAP40,0.0014291274810526258,5
ARHGAP42,0.005639155500404012,5
ARHGAP44,0.01026030554359424,5
ARHGAP45,0.009013949127500106,5
ARHGAP5,0.008413841755690335,5
ARHGAP6,0.003336701130215158,5
ARHGAP8,0.007986470901450361,5
ARHGAP9,0.0055104328839372455,5
ARHGDIA,0.0203293788824079,5
ARHGDIB,0.037500851422475494,5
ARHGDIG,0.0002819334153264423,5
ARHGEF1,0.02206345801649917,5
ARHGEF10,0.009125851981807927,5
ARHGEF10L,0.010400397099972819,5
ARHGEF11,0.005126200857587452,5
ARHGEF12,0.0209416151937346,5
ARHGEF15,0.004744965148622179,5
ARHGEF16,0.006415926293528262,5
ARHGEF17,0.012140180338306317,5
ARHGEF18,0.008186460945318177,5
ARHGEF19,0.003067606505715718,5
ARHGEF2,0.028555995841624392,5
ARHGEF25,0.004652015262114047,5
ARHGEF26,0.011207036627934326,5
ARHGEF28,0.008297513689997801,5
ARHGEF3,0.007037787763570257,5
ARHGEF33,0.0007944108869479468,5
ARHGEF35,0.0029319203144918633,5
ARHGEF37,0.003657360932284963,5
ARHGEF38,0.010588514571690072,5
ARHGEF39,0.0005474685580126773,5
ARHGEF4,0.0015737666328135482,5
ARHGEF40,0.006655904611403726,5
ARHGEF5,0.005744143052149351,5
ARHGEF6,0.010166449860559267,5
ARHGEF7,0.009700218244557916,5
ARHGEF9,0.004456340237594967,5
ARID1A,0.014859789431405545,5
ARID1B,0.009133852352112393,5
ARID2,0.011936784844773618,5
ARID3A,0.0032097666628830264,5
ARID3B,0.0034519312786420427,5
ARID3C,0.0001308045068029034,5
ARID4A,0.012430315498812022,5
ARID4B,0.02104059424297311,5
ARID5A,0.003456812799528867,5
ARID5B,0.015364986154186674,5
ARIH1,0.025644726797507254,5
ARIH2,0.011946312859946953,5
ARIH2OS,0.0004768683321576846,5
ARL1,0.010704598667171317,5
ARL10,0.0019837466943314398,5
ARL11,0.0011350990011436272,5
ARL13A,8.953586062596649e-05,5
ARL13B,0.0039830362783638985,5
ARL14,0.007916894979053568,5
ARL14EP,0.005546939588861317,5
ARL14EPL,0.00015546061582304984,5
ARL15,0.006200163173705947,5
ARL16,0.00906692551510012,5
ARL2,0.015336371962088261,5
ARL2BP,0.012649813530271165,5
ARL3,0.006465990975998074,5
ARL4A,0.003947053400157205,5
ARL4C,0.007763990071506376,5
ARL4D,0.0010879658760265076,5
ARL5A,0.004172014031607272,5
ARL5B,0.005838390294120431,5
ARL5C,0.00010534972309605384,5
ARL6,0.00464128605453373,5
ARL6IP1,0.0051051706060743374,5
ARL6IP4,0.028022189604625502,5
ARL6IP5,0.01990218066972605,5
ARL6IP6,0.0024610779393238785,5
ARL8A,0.009700304642437364,5
ARL8B,0.0067566504733661045,5
ARL9,0.0003139070926420323,5
ARMC1,0.0043992953326763415,5
ARMC10,0.004434543419452755,5
ARMC12,0.0003090244594378868,5
ARMC2,0.0033809544993562376,5
ARMC3,0.0025679248853383973,5
ARMC4,0.0018873641911553766,5
ARMC5,0.00151871428058276,5
ARMC6,0.006664358726283436,5
ARMC7,0.004192508192946387,5
ARMC8,0.011001446245440718,5
ARMC9,0.00361705550996985,5
ARMCX1,0.0046747820230325626,5
ARMCX2,0.004230623397900087,5
ARMCX3,0.014606231634313172,5
ARMCX4,0.0023794787408893446,5
ARMCX5,0.0043750801741802,5
ARMCX6,0.004388723356301006,5
ARMH1,0.0009765446813123045,5
ARMH2,0.0004757166307768711,5
ARMH3,0.013045674754361997,5
ARMH4,0.0006451371903061523,5
ARMS2,0.000197217113688204,5
ARMT1,0.003343462577230698,5
ARNT,0.008981393349821128,5
ARNT2,0.002404550842760831,5
ARNTL,0.004552214234078757,5
ARNTL2,0.0115014407272355,5
ARPC1A,0.012211776761667624,5
ARPC1B,0.03239664837682886,5
ARPC2,0.02169708232538007,5
ARPC3,0.017873994400877943,5
ARPC4,0.02261623471122052,5
ARPC5,0.019379273105230424,5
ARPC5L,0.011764838382705735,5
ARPIN,0.01242679882390434,5
ARPP19,0.019418413676994088,5
ARPP21,0.00014757304048393092,5
ARR3,3.310864051543059e-05,5
ARRB1,0.02074039859938421,5
ARRB2,0.015254830836851987,5
ARRDC1,0.010913075877482305,5
ARRDC2,0.0070157854059745076,5
ARRDC3,0.033666212431011484,5
ARRDC4,0.00848887642100014,5
ARRDC5,0.001188206127872852,5
ARSA,0.0071856644961235516,5
ARSB,0.0035188129893656294,5
ARSD,0.008044865673757718,5
ARSE,0.008499861412975141,5
ARSF,0.00012179428912749486,5
ARSG,0.0014086564522326939,5
ARSH,0.00011854727408101163,5
ARSI,0.001007012699673752,5
ARSJ,0.005400116980403986,5
ARSK,0.0008295489839041005,5
ART1,0.00019558118872750399,5
ART3,0.00023535630985392205,5
ART4,0.0007608732196389768,5
ART5,0.00020371859315317111,5
ARTN,0.0002334556714554482,5
ARV1,0.008641240356536038,5
ARVCF,0.006709878330045632,5
ARX,0.0002705819028998945,5
AS3MT,0.0018610851483617913,5
ASAH1,0.022001075105655174,5
ASAH2,0.00014966924528665091,5
ASAP1,0.010790346791798635,5
ASAP2,0.016309819534318225,5
ASAP3,0.0022838442023540824,5
ASB1,0.003210707290237583,5
ASB10,0.0002875832923521677,5
ASB11,0.00010858978696746744,5
ASB12,0.00026775576783165394,5
ASB13,0.0031524756781715346,5
ASB14,0.0006914374269568136,5
ASB15,0.00012801150378930317,5
ASB16,0.0003028120018112258,5
ASB17,6.664950325219223e-05,5
ASB18,0.00019016718833591035,5
ASB2,0.0003192482880287541,5
ASB3,0.008279648968968868,5
ASB4,0.0002925055767884137,5
ASB5,0.000202135655578734,5
ASB6,0.002135049093432034,5
ASB7,0.0040554675737187245,5
ASB8,0.004853832462019025,5
ASB9,0.0019597370677003254,5
ASCC1,0.005944434076586701,5
ASCC2,0.007484851252151531,5
ASCC3,0.008781401654887135,5
ASCL1,0.0005399747884470383,5
ASCL2,0.0007689825021035451,5
ASCL3,0.0001288291809414954,5
ASCL4,0.00034828035175446916,5
ASCL5,0.00038156021451368007,5
ASF1A,0.004945720936366656,5
ASF1B,0.0031932606842572306,5
ASGR1,0.0005990036280025827,5
ASGR2,0.0002204898326707419,5
ASH1L,0.02104986718608771,5
ASH2L,0.007694127146539336,5
ASIC1,0.0004378276616192127,5
ASIC2,0.00014546554889553574,5
ASIC3,0.0009621636919523542,5
ASIC4,0.0002795132000936186,5
ASIC5,0.0001865309743708218,5
ASIP,0.00025354965895016575,5
ASL,0.008424712670903847,5
ASMT,0.00017176731051388012,5
ASMTL,0.003695588288021441,5
ASNSD1,0.011656706860913522,5
ASPA,0.001988449459221495,5
ASPDH,0.0002570467930489018,5
ASPG,0.00028266114945672057,5
ASPH,0.04813440347484453,5
ASPHD1,0.0021882161918801895,5
ASPHD2,0.001288069520018655,5
ASPM,0.0026318219839217855,5
ASPN,0.006705747594555984,5
ASPRV1,0.0009555491118183971,5
ASPSCR1,0.009326597492183746,5
ASRGL1,0.009556270185627536,5
ASS1,0.005677449148391116,5
ASTE1,0.0017348969869473148,5
ASTL,0.00032434505341755643,5
ASTN1,0.0001268138695008809,5
ASTN2,0.0011866726578612361,5
ASXL1,0.02160882878816028,5
ASXL2,0.007116326140858424,5
ASXL3,0.0003124412455185264,5
ASZ1,7.03369326801354e-06,5
ATAD1,0.017777877098400147,5
ATAD2,0.0026834400748758083,5
ATAD2B,0.008896984346063931,5
ATAD3A,0.002400015289255086,5
ATAD3B,0.0039646573331226734,5
ATAD3C,0.0012613203030203725,5
ATAD5,0.004230907445104842,5
ATAT1,0.00405357832125832,5
ATCAY,2.0691556359291823e-05,5
ATE1,0.00643838086063588,5
ATF1,0.004198900233608278,5
ATF2,0.017893295193823607,5
ATF3,0.012795622389344346,5
ATF4,0.0235638837306903,5
ATF5,0.004668112430970512,5
ATF6,0.012847008428578995,5
ATF6B,0.013278761458415628,5
ATF7,0.006357858117995718,5
ATF7IP,0.019581837510391747,5
ATF7IP2,0.0018154064366341053,5
ATG10,0.005553884134180736,5
ATG101,0.005108471041261357,5
ATG12,0.007414395413312585,5
ATG13,0.011195207250510384,5
ATG14,0.0064442901127623395,5
ATG16L1,0.004881958470357293,5
ATG16L2,0.012248818005967275,5
ATG2A,0.005292298002132892,5
ATG2B,0.011214012516873612,5
ATG3,0.008213098771309397,5
ATG4A,0.003686333892241705,5
ATG4B,0.010553208197403692,5
ATG4C,0.00582295647507441,5
ATG4D,0.004339018693887723,5
ATG5,0.008511857504773094,5
ATG7,0.00734826033144295,5
ATG9A,0.006971811205895637,5
ATG9B,0.00032431293935729724,5
ATIC,0.009795594135037822,5
ATL1,0.0027648557880050467,5
ATL2,0.009502548171263631,5
ATL3,0.008151323731414946,5
ATM,0.011804150490095382,5
ATMIN,0.003936538476056558,5
ATN1,0.04045640315943627,5
ATOH1,0.00026693184228582364,5
ATOH7,0.0002512452608601879,5
ATOH8,0.006829358020977635,5
ATOX1,0.010685859149759622,5
ATP10A,0.005056850598242355,5
ATP10B,0.0021932740964048588,5
ATP10D,0.005809131625539936,5
ATP11A,0.03563775117981326,5
ATP11B,0.011631014063268507,5
ATP11C,0.005060706622085856,5
ATP12A,0.00029768886505576937,5
ATP13A1,0.006961837624748388,5
ATP13A2,0.0033828352054487906,5
ATP13A3,0.008469833584215424,5
ATP13A4,0.032717535600665384,5
ATP13A5,0.00019349156201975003,5
ATP1A1,0.03465857210986478,5
ATP1A2,0.00123005163911784,5
ATP1A3,0.0003018244080587597,5
ATP1A4,0.00025367582697556553,5
ATP1B1,0.09342517177877753,5
ATP1B2,0.0007806471112621153,5
ATP1B3,0.006660377091710015,5
ATP1B4,0.00015967513373492577,5
ATP23,0.0014355315345553005,5
ATP2A1,0.0005117783111589256,5
ATP2A2,0.023358332867131328,5
ATP2A3,0.004890523517514719,5
ATP2B1,0.00961665944751123,5
ATP2B2,0.00017338771057344562,5
ATP2B3,0.00012853788888098365,5
ATP2B4,0.019683423419743284,5
ATP2C1,0.02329870649486208,5
ATP2C2,0.011178147702298613,5
ATP4A,2.654796146947418e-05,5
ATP4B,0.00017087267614265014,5
ATP5F1A,0.008977693615663593,5
ATP5F1B,0.014610079759847055,5
ATP5F1C,0.008223539296712712,5
ATP5F1D,0.01376898135178924,5
ATP5F1E,0.02405301446815957,5
ATP5IF1,0.01176707325740337,5
ATP5MC1,0.008777940978670459,5
ATP5MC2,0.023005036425788966,5
ATP5MC3,0.004589730238512404,5
ATP5MD,0.002628210516658273,5
ATP5ME,0.013652865266988935,5
ATP5MF,0.013687542841499265,5
ATP5MG,0.014026578434937556,5
ATP5MGL,0.0004076318417474536,5
ATP5MPL,0.0038356579754671395,5
ATP5PB,0.0070011894215772485,5
ATP5PD,0.02684933431414761,5
ATP5PF,0.008744453046962522,5
ATP5PO,0.00097182630749021,5
ATP6AP1,0.012557951570417208,5
ATP6AP1L,0.0012581877855908725,5
ATP6AP2,0.014572454284313807,5
ATP6V0A1,0.00891209553965016,5
ATP6V0A2,0.007520270338324919,5
ATP6V0A4,0.00020513430078333508,5
ATP6V0B,0.01568239277980321,5
ATP6V0C,0.008693942666515162,5
ATP6V0D1,0.014644605881940937,5
ATP6V0D2,0.0006946342422910779,5
ATP6V0E1,0.014773074323377652,5
ATP6V0E2,0.002411666242552935,5
ATP6V1A,0.013331519047550266,5
ATP6V1B1,6.614748135538015e-05,5
ATP6V1B2,0.01895628575199444,5
ATP6V1C1,0.008301068275134502,5
ATP6V1C2,0.0006907106017868878,5
ATP6V1D,0.00850600263027381,5
ATP6V1E1,0.010885425174610322,5
ATP6V1E2,0.0009967904625695725,5
ATP6V1F,0.012375792128719702,5
ATP6V1FNB,0.0005302984975221824,5
ATP6V1G1,0.008161469843689975,5
ATP6V1G2,0.0005344459875496006,5
ATP6V1G3,7.584693551309081e-05,5
ATP6V1H,0.007196811243820639,5
ATP7A,0.0036799341437337304,5
ATP7B,0.011470408734052528,5
ATP8A1,0.008442726033647421,5
ATP8A2,0.000634516430802577,5
ATP8B1,0.008488172625911042,5
ATP8B2,0.005865939268988882,5
ATP8B3,0.000641751546300189,5
ATP8B4,0.001385730616986081,5
ATP9A,0.014188621881582323,5
ATP9B,0.010103407387885389,5
ATPAF1,0.00823035717968695,5
ATPAF2,0.001331625502711211,5
ATPSCKMT,0.0038401761760943455,5
ATR,0.00835032945474302,5
ATRAID,0.012613446503798318,5
ATRIP,0.0024031084443854123,5
ATRN,0.009118884504238239,5
ATRNL1,0.0028781109949969305,5
ATRX,0.026339326199485112,5
ATXN1,0.00605931619221359,5
ATXN10,0.010125397290749951,5
ATXN1L,0.005112198765957835,5
ATXN2,0.013892853257634633,5
ATXN2L,0.008238814254957082,5
ATXN3,0.009728282028270755,5
ATXN3L,7.732834187566503e-05,5
ATXN7,0.009063313549396499,5
ATXN7L1,0.006630322007651504,5
ATXN7L2,0.0006040162321278757,5
ATXN7L3,0.006631818691380746,5
ATXN7L3B,0.013464942705061092,5
AUH,0.004951175151643088,5
AUNIP,0.000367051257078175,5
AUP1,0.011443555449192191,5
AURKA,0.0007042956845583681,5
AURKAIP1,0.016990836292867136,5
AURKB,0.0009484787850621492,5
AURKC,0.0004093895591288035,5
AUTS2,0.007779909068650273,5
AVEN,0.004657185309877558,5
AVIL,0.002472624562037496,5
AVL9,0.011508382510952672,5
AVP,0.00016396562208765298,5
AVPI1,0.003486694259450523,5
AVPR1A,0.00032756783263803097,5
AVPR1B,0.00020564397717048242,5
AVPR2,0.0005323704435239945,5
AWAT1,0.00010765113130052505,5
AWAT2,7.63645964210679e-05,5
AXDND1,0.0003206825153679857,5
AXIN1,0.006258007601080143,5
AXIN2,0.0031419611205115703,5
AXL,0.00928658461334509,5
AZGP1,0.01626213233772373,5
AZI2,0.010501124678410587,5
AZIN1,0.023427586396421087,5
AZIN2,0.0014610846506635778,5
AZU1,0.0006211901955662274,5
B2M,0.16604118715355126,5
B3GALNT1,0.0035261537924600995,5
B3GALNT2,0.004635497005950886,5
B3GALT1,0.0008268364882823278,5
B3GALT2,0.0012327861455146522,5
B3GALT4,0.0020622549132483536,5
B3GALT5,0.0014402679610810772,5
B3GALT6,0.0026216913391614973,5
B3GAT1,0.0005335397250671671,5
B3GAT2,0.00010568377042402316,5
B3GAT3,0.005585422457829921,5
B3GLCT,0.002240010730985267,5
B3GNT10,0.0015777386946433086,5
B3GNT2,0.010498783207028822,5
B3GNT3,0.006216766922114232,5
B3GNT4,0.00015298563706886295,5
B3GNT5,0.007548167596730121,5
B3GNT6,0.00034038546894997235,5
B3GNT7,0.003007339661191988,5
B3GNT8,0.0028539158303081866,5
B3GNT9,0.0023575922476188737,5
B3GNTL1,0.002953215747721146,5
B4GALNT1,0.0003676766534735997,5
B4GALNT2,0.00011267673720973408,5
B4GALNT3,0.0023761781969041623,5
B4GALNT4,0.00032529287473538377,5
B4GALT1,0.01598873051787218,5
B4GALT2,0.004355342459967078,5
B4GALT3,0.004024842657874924,5
B4GALT4,0.004308087091368557,5
B4GALT5,0.01718367209172579,5
B4GALT6,0.001026311869717487,5
B4GALT7,0.006579646130698548,5
B4GAT1,0.002469510135210125,5
B9D1,0.00440601276422908,5
B9D2,0.0027211236595032803,5
BAALC,0.0006746282041027371,5
BAAT,0.0003352164614262551,5
BABAM1,0.011516318713714006,5
BABAM2,0.0066235631280866705,5
BACE1,0.0028265371013274547,5
BACE2,0.02237912202229418,5
BACH1,0.021099022768225978,5
BACH2,0.0007106190899041458,5
BAD,0.00900152624198788,5
BAG1,0.02606333299365321,5
BAG2,0.004799111609564854,5
BAG3,0.004939434503450868,5
BAG4,0.002961885494522026,5
BAG5,0.009294766418014858,5
BAG6,0.01895530337769919,5
BAHCC1,0.003965994029746384,5
BAHD1,0.004880872611564384,5
BAIAP2,0.010811744797429707,5
BAIAP2L1,0.01423104759538514,5
BAIAP2L2,0.008045257247051968,5
BAIAP3,0.0013207540354948683,5
BAK1,0.00576892317374493,5
BAMBI,0.003646330125307319,5
BANF1,0.010933813076628468,5
BANF2,0.00014790370073617222,5
BANK1,0.0033286555946160936,5
BANP,0.0008991807611270213,5
BAP1,0.006244733243831586,5
BARD1,0.0019625108750437508,5
BARHL1,0.00021522214287624997,5
BARHL2,0.00019501917816044123,5
BARX1,0.00018686602445515055,5
BARX2,0.007129939891096048,5
BASP1,0.00513329371367767,5
BATF,0.002979599852019186,5
BATF2,0.003070023216641191,5
BATF3,0.0016889997564067693,5
BAX,0.009401646044749055,5
BAZ1A,0.006092930081409474,5
BAZ1B,0.017300918851788853,5
BAZ2A,0.00807503624520139,5
BAZ2B,0.019141259368488196,5
BBC3,0.0038406646406780936,5
BBIP1,0.005174442018036701,5
BBOF1,0.0036527071127044272,5
BBOX1,0.00030906583090202164,5
BBS1,0.006533156394703169,5
BBS10,0.0035954432832022375,5
BBS12,0.002435641740591553,5
BBS2,0.00938178566041962,5
BBS4,0.004877097902306054,5
BBS5,0.003212160728034613,5
